timestamp,input_path,output_txt,output_meta,pages,ocr_pages,ocr_mode,dpi,text_chars,ocr_chars,duration_sec,status,error
2025-12-23 09:49:09,CASE DOCS\05.15.25 - ORDER OVERRULING OBJECTION-1.pdf,extracted_text\05.15.25 - ORDER OVERRULING OBJECTION-1.txt,extracted_text\05.15.25 - ORDER OVERRULING OBJECTION-1.json,3,3,always,300,2056,2039,2.58,ok,
2025-12-23 09:49:11,CASE DOCS\05.15.25 Order Denying Objection to Order of Referral-1.pdf,extracted_text\05.15.25 Order Denying Objection to Order of Referral-1.txt,extracted_text\05.15.25 Order Denying Objection to Order of Referral-1.json,2,2,always,300,0,2001,2.34,ok,
2025-12-23 09:49:15,CASE DOCS\05.16.2025_EMERGENCY NOTICE-1.pdf,extracted_text\05.16.2025_EMERGENCY NOTICE-1.txt,extracted_text\05.16.2025_EMERGENCY NOTICE-1.json,5,5,always,300,3207,3077,3.86,ok,
2025-12-23 09:49:24,CASE DOCS\05.16.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,extracted_text\05.16.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.txt,extracted_text\05.16.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.json,10,10,always,300,9586,9766,9.41,ok,
2025-12-23 09:50:07,CASE DOCS\05.19.2025_CASE MEMORANDUM-1.pdf,extracted_text\05.19.2025_CASE MEMORANDUM-1.txt,extracted_text\05.19.2025_CASE MEMORANDUM-1.json,40,40,always,300,52054,50082,42.75,ok,
2025-12-23 09:50:18,CASE DOCS\05.19.24 - EXHIBIT - DEFECTIVE IWO-1.pdf,extracted_text\05.19.24 - EXHIBIT - DEFECTIVE IWO-1.txt,extracted_text\05.19.24 - EXHIBIT - DEFECTIVE IWO-1.json,8,8,always,300,16665,14844,10.47,ok,
2025-12-23 09:51:04,CASE DOCS\05.19.25 - 0426 MANDAMUS-1.pdf,extracted_text\05.19.25 - 0426 MANDAMUS-1.txt,extracted_text\05.19.25 - 0426 MANDAMUS-1.json,51,51,always,300,51400,49734,46.0,ok,
2025-12-23 09:51:44,CASE DOCS\05.19.25 - 25-0426 CASE MEMORANDUM-1.pdf,extracted_text\05.19.25 - 25-0426 CASE MEMORANDUM-1.txt,extracted_text\05.19.25 - 25-0426 CASE MEMORANDUM-1.json,39,39,always,300,50341,49371,40.87,ok,
2025-12-23 09:52:30,CASE DOCS\05.19.25 - 25-0426 MANDAMUS-1.pdf,extracted_text\05.19.25 - 25-0426 MANDAMUS-1.txt,extracted_text\05.19.25 - 25-0426 MANDAMUS-1.json,50,50,always,300,49221,48009,45.17,ok,
2025-12-23 09:57:05,CASE DOCS\05.19.25 - Evans Mandamus-1.pdf,extracted_text\05.19.25 - Evans Mandamus-1.txt,extracted_text\05.19.25 - Evans Mandamus-1.json,277,277,always,300,388013,382588,275.51,ok,
2025-12-23 10:01:06,CASE DOCS\05.19.25 - MANDAMUS RECORD.pdf,extracted_text\05.19.25 - MANDAMUS RECORD.txt,extracted_text\05.19.25 - MANDAMUS RECORD.json,276,276,always,300,382407,382397,240.91,ok,
2025-12-23 10:01:07,CASE DOCS\05.19.25 - ORDER TERMINATING ASSIGNMENT REDACTED-1.pdf,extracted_text\05.19.25 - ORDER TERMINATING ASSIGNMENT REDACTED-1.txt,extracted_text\05.19.25 - ORDER TERMINATING ASSIGNMENT REDACTED-1.json,1,1,always,300,841,834,0.85,ok,
2025-12-23 10:01:08,CASE DOCS\05.19.25 - ORDER TERMINATING ASSIGNMENT-1.pdf,extracted_text\05.19.25 - ORDER TERMINATING ASSIGNMENT-1.txt,extracted_text\05.19.25 - ORDER TERMINATING ASSIGNMENT-1.json,1,1,always,300,841,846,0.82,ok,
2025-12-23 10:01:24,CASE DOCS\05.20.25 - 0426 Emergency Stay-1.pdf,extracted_text\05.20.25 - 0426 Emergency Stay-1.txt,extracted_text\05.20.25 - 0426 Emergency Stay-1.json,20,20,always,300,21454,20808,15.82,ok,
2025-12-23 10:01:38,CASE DOCS\05.20.25 - 25-0426 EMERGENCY STAY-1.pdf,extracted_text\05.20.25 - 25-0426 EMERGENCY STAY-1.txt,extracted_text\05.20.25 - 25-0426 EMERGENCY STAY-1.json,19,19,always,300,20572,20128,14.42,ok,
2025-12-23 10:01:41,CASE DOCS\05.20.25 - Order Summarily Denying Recusal (Kaitcer)-1.pdf,extracted_text\05.20.25 - Order Summarily Denying Recusal (Kaitcer)-1.txt,extracted_text\05.20.25 - Order Summarily Denying Recusal (Kaitcer)-1.json,4,4,always,300,3104,3003,2.62,ok,
2025-12-23 10:01:43,CASE DOCS\05.20.25 - Order Summarily Denying Recusal-1.pdf,extracted_text\05.20.25 - Order Summarily Denying Recusal-1.txt,extracted_text\05.20.25 - Order Summarily Denying Recusal-1.json,4,4,always,300,3231,3049,2.61,ok,
2025-12-23 10:01:51,CASE DOCS\05.21.2025_NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,extracted_text\05.21.2025_NOTICE OF INTENT TO FILE MANDAMUS-1.txt,extracted_text\05.21.2025_NOTICE OF INTENT TO FILE MANDAMUS-1.json,10,10,always,300,10517,10515,7.58,ok,
2025-12-23 10:01:58,CASE DOCS\05.21.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,extracted_text\05.21.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.txt,extracted_text\05.21.25 - NOTICE OF INTENT TO FILE MANDAMUS-1.json,9,9,always,300,10085,10160,7.46,ok,
2025-12-23 10:02:31,CASE DOCS\05.22.2025_MOTION TO STRIKE OAG-1.pdf,extracted_text\05.22.2025_MOTION TO STRIKE OAG-1.txt,extracted_text\05.22.2025_MOTION TO STRIKE OAG-1.json,39,39,always,300,53978,50961,32.8,ok,
2025-12-23 10:02:33,CASE DOCS\05.22.2025_PROPOSED ORDER ON MOTION TO STRIKE OAG-1.pdf,extracted_text\05.22.2025_PROPOSED ORDER ON MOTION TO STRIKE OAG-1.txt,extracted_text\05.22.2025_PROPOSED ORDER ON MOTION TO STRIKE OAG-1.json,4,4,always,300,3552,2457,2.45,ok,
2025-12-23 10:02:38,CASE DOCS\05.22.25 - MOTION TO STRIKE INTERVENTION OF THE OAG-1.pdf,extracted_text\05.22.25 - MOTION TO STRIKE INTERVENTION OF THE OAG-1.txt,extracted_text\05.22.25 - MOTION TO STRIKE INTERVENTION OF THE OAG-1.json,5,5,always,300,7041,6877,4.22,ok,
2025-12-23 11:10:48,CASE DOCS\05.23.25 - First Amended Consolidated Mandamus Record-1.pdf,extracted_text\05.23.25 - First Amended Consolidated Mandamus Record-1.txt,extracted_text\05.23.25 - First Amended Consolidated Mandamus Record-1.json,3957,3957,always,300,5520947,5453555,4090.43,ok,
2025-12-23 11:11:28,CASE DOCS\05.23.25 - Second Amended Motion for Consolidation-1.pdf,extracted_text\05.23.25 - Second Amended Motion for Consolidation-1.txt,extracted_text\05.23.25 - Second Amended Motion for Consolidation-1.json,39,39,always,300,54356,53621,40.12,ok,
2025-12-23 11:11:28,CASE DOCS\05.23.25 - SECOND AMENDED MOTION TO CONSOLIDATE-1.pdf,extracted_text\05.23.25 - SECOND AMENDED MOTION TO CONSOLIDATE-1.txt,extracted_text\05.23.25 - SECOND AMENDED MOTION TO CONSOLIDATE-1.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\05.23.25 - SECOND AMENDED MOTION TO CONSOLIDATE-1.pdf'
2025-12-23 11:11:28,CASE DOCS\05.27.2020 - SCAC MEETING-1.pdf,extracted_text\05.27.2020 - SCAC MEETING-1.txt,extracted_text\05.27.2020 - SCAC MEETING-1.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\05.27.2020 - SCAC MEETING-1.pdf'
2025-12-23 11:11:32,CASE DOCS\05.27.25 - COVER LETTER_D0948D0F.pdf,extracted_text\05.27.25 - COVER LETTER_D0948D0F.txt,extracted_text\05.27.25 - COVER LETTER_D0948D0F.json,4,4,always,300,5321,5243,3.92,ok,
2025-12-23 11:11:45,CASE DOCS\05.27.25 - IFP STATEMENT.pdf,extracted_text\05.27.25 - IFP STATEMENT.txt,extracted_text\05.27.25 - IFP STATEMENT.json,12,12,always,300,13735,15611,12.37,ok,
2025-12-23 11:12:17,CASE DOCS\05.27.25 - MANDAMUS CAYCE_5ACD0433.pdf,extracted_text\05.27.25 - MANDAMUS CAYCE_5ACD0433.txt,extracted_text\05.27.25 - MANDAMUS CAYCE_5ACD0433.json,35,35,always,300,39690,38332,32.37,ok,
2025-12-23 11:12:17,CASE DOCS\05.27.25 - MCRED CAYCE.pdf,extracted_text\05.27.25 - MCRED CAYCE.txt,extracted_text\05.27.25 - MCRED CAYCE.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\05.27.25 - MCRED CAYCE.pdf'
2025-12-23 11:12:17,CASE DOCS\05.28.24 - Misc. Docket No. 24-9030-1.pdf,extracted_text\05.28.24 - Misc. Docket No. 24-9030-1.txt,extracted_text\05.28.24 - Misc. Docket No. 24-9030-1.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\05.28.24 - Misc. Docket No. 24-9030-1.pdf'
2025-12-23 11:13:06,CASE DOCS\05.29.25 - 25-0361 THIRD AMENDED MOTION TO CONSOLIDATE-1.pdf,extracted_text\05.29.25 - 25-0361 THIRD AMENDED MOTION TO CONSOLIDATE-1.txt,extracted_text\05.29.25 - 25-0361 THIRD AMENDED MOTION TO CONSOLIDATE-1.json,49,49,always,300,65112,64575,49.02,ok,
2025-12-23 11:13:06,CASE DOCS\05.29.25 - THIRD AMENDED MOTION TO CONSOLIDATE-1.pdf,extracted_text\05.29.25 - THIRD AMENDED MOTION TO CONSOLIDATE-1.txt,extracted_text\05.29.25 - THIRD AMENDED MOTION TO CONSOLIDATE-1.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\05.29.25 - THIRD AMENDED MOTION TO CONSOLIDATE-1.pdf'
2025-12-23 11:13:14,CASE DOCS\05.30.25 - UNOPPOSED MOTION TO STAY.pdf,extracted_text\05.30.25 - UNOPPOSED MOTION TO STAY.txt,extracted_text\05.30.25 - UNOPPOSED MOTION TO STAY.json,9,9,always,300,10166,10043,8.15,ok,
2025-12-23 11:13:18,CASE DOCS\06.02.25 - BRANTHOOVER ORDER.pdf,extracted_text\06.02.25 - BRANTHOOVER ORDER.txt,extracted_text\06.02.25 - BRANTHOOVER ORDER.json,5,5,always,300,4503,4326,4.26,ok,
2025-12-23 11:13:18,CASE DOCS\06.02.25 - SECOND AMENDED CONSOLIDATED MANDAMUS RECORD.pdf,extracted_text\06.02.25 - SECOND AMENDED CONSOLIDATED MANDAMUS RECORD.txt,extracted_text\06.02.25 - SECOND AMENDED CONSOLIDATED MANDAMUS RECORD.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\06.02.25 - SECOND AMENDED CONSOLIDATED MANDAMUS RECORD.pdf'
2025-12-23 11:13:21,CASE DOCS\06.03.24 - Heartfelt email to MARGIE-1.pdf,extracted_text\06.03.24 - Heartfelt email to MARGIE-1.txt,extracted_text\06.03.24 - Heartfelt email to MARGIE-1.json,2,2,always,300,5100,5151,2.93,ok,
2025-12-23 11:13:39,CASE DOCS\06.05.25 - REQUEST FOR HEARING ON DWOP-1.pdf,extracted_text\06.05.25 - REQUEST FOR HEARING ON DWOP-1.txt,extracted_text\06.05.25 - REQUEST FOR HEARING ON DWOP-1.json,17,17,always,300,27965,27596,18.18,ok,
2025-12-23 11:13:47,CASE DOCS\06.10.25 - Notice of Related Federal RICO Litigation-1.pdf,extracted_text\06.10.25 - Notice of Related Federal RICO Litigation-1.txt,extracted_text\06.10.25 - Notice of Related Federal RICO Litigation-1.json,8,8,always,300,10655,10524,7.4,ok,
2025-12-23 11:14:35,CASE DOCS\06.20.24 Motion to Sign-1.pdf,extracted_text\06.20.24 Motion to Sign-1.txt,extracted_text\06.20.24 Motion to Sign-1.json,55,55,always,300,56290,39734,47.64,ok,
2025-12-23 11:14:38,CASE DOCS\06.20.24 Motion to Signx2-1.pdf,extracted_text\06.20.24 Motion to Signx2-1.txt,extracted_text\06.20.24 Motion to Signx2-1.json,4,4,always,300,5075,4978,3.81,ok,
2025-12-23 11:14:52,CASE DOCS\06.23.24 - MOTION FOR JOINDER-1.pdf,extracted_text\06.23.24 - MOTION FOR JOINDER-1.txt,extracted_text\06.23.24 - MOTION FOR JOINDER-1.json,15,15,always,300,19665,19256,14.07,ok,
2025-12-23 11:15:19,CASE DOCS\06.23.24 Motion for Joinder-1.pdf,extracted_text\06.23.24 Motion for Joinder-1.txt,extracted_text\06.23.24 Motion for Joinder-1.json,29,29,always,300,21445,32703,26.88,ok,
2025-12-23 11:15:44,CASE DOCS\06.23.24 Objection to Title IV-1.pdf,extracted_text\06.23.24 Objection to Title IV-1.txt,extracted_text\06.23.24 Objection to Title IV-1.json,23,23,always,300,33447,32060,24.24,ok,
2025-12-23 11:16:05,CASE DOCS\06.24.24 - Motion for Joinder-1-1.pdf,extracted_text\06.24.24 - Motion for Joinder-1-1.txt,extracted_text\06.24.24 - Motion for Joinder-1-1.json,24,24,always,300,24883,23913,21.28,ok,
2025-12-23 11:16:33,CASE DOCS\06.24.24 - MOTION FOR JOINDER-1.pdf,extracted_text\06.24.24 - MOTION FOR JOINDER-1.txt,extracted_text\06.24.24 - MOTION FOR JOINDER-1.json,31,31,always,300,23464,34630,28.19,ok,
2025-12-23 11:16:34,CASE DOCS\06.27.25 - CERT OF SERVICE (DAN)-1.pdf,extracted_text\06.27.25 - CERT OF SERVICE (DAN)-1.txt,extracted_text\06.27.25 - CERT OF SERVICE (DAN)-1.json,1,1,always,300,0,572,0.92,ok,
2025-12-23 11:16:41,CASE DOCS\06.28.2024_IV-D INTERVENTION-1.pdf,extracted_text\06.28.2024_IV-D INTERVENTION-1.txt,extracted_text\06.28.2024_IV-D INTERVENTION-1.json,7,7,always,300,9516,9064,7.41,ok,
2025-12-23 11:16:48,CASE DOCS\06.28.24 - EXHIBIT -  INTERVENTION PLEADING-1.pdf,extracted_text\06.28.24 - EXHIBIT -  INTERVENTION PLEADING-1.txt,extracted_text\06.28.24 - EXHIBIT -  INTERVENTION PLEADING-1.json,7,7,always,300,9104,8793,6.97,ok,
2025-12-23 11:16:55,CASE DOCS\06.28.24 - INTERVENTION PLEADING-1.pdf,extracted_text\06.28.24 - INTERVENTION PLEADING-1.txt,extracted_text\06.28.24 - INTERVENTION PLEADING-1.json,6,6,always,300,9065,8753,6.21,ok,
2025-12-23 11:16:55,CASE DOCS\06.28.24 - INTERVENTION PLEADING-254b8126-1.pdf,extracted_text\06.28.24 - INTERVENTION PLEADING-254b8126-1.txt,extracted_text\06.28.24 - INTERVENTION PLEADING-254b8126-1.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\06.28.24 - INTERVENTION PLEADING-254b8126-1.pdf'
2025-12-23 11:16:55,CASE DOCS\06.28.24 - Intervention Pleading-7d5337b5-1.pdf,extracted_text\06.28.24 - Intervention Pleading-7d5337b5-1.txt,extracted_text\06.28.24 - Intervention Pleading-7d5337b5-1.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\06.28.24 - Intervention Pleading-7d5337b5-1.pdf'
2025-12-23 11:17:19,CASE DOCS\06.30.24 - OBJECTION TO TITLE IV INTERVENTION-1.pdf,extracted_text\06.30.24 - OBJECTION TO TITLE IV INTERVENTION-1.txt,extracted_text\06.30.24 - OBJECTION TO TITLE IV INTERVENTION-1.json,24,24,always,300,35135,33666,24.77,ok,
2025-12-23 11:17:19,CASE DOCS\07.01.2024_OBJ TO TITLE IV INTERVENTION-1.pdf,extracted_text\07.01.2024_OBJ TO TITLE IV INTERVENTION-1.txt,extracted_text\07.01.2024_OBJ TO TITLE IV INTERVENTION-1.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\07.01.2024_OBJ TO TITLE IV INTERVENTION-1.pdf'
2025-12-23 11:17:22,CASE DOCS\07.01.24 - BANK STATEMENT-1.pdf,extracted_text\07.01.24 - BANK STATEMENT-1.txt,extracted_text\07.01.24 - BANK STATEMENT-1.json,3,3,always,300,2928,3026,2.52,ok,
2025-12-23 11:17:47,CASE DOCS\07.01.24 - OBJECTION TO TITLE-IV INTERVENTION-1.pdf,extracted_text\07.01.24 - OBJECTION TO TITLE-IV INTERVENTION-1.txt,extracted_text\07.01.24 - OBJECTION TO TITLE-IV INTERVENTION-1.json,24,24,always,300,35135,33666,25.21,ok,
2025-12-23 11:17:59,CASE DOCS\07.03.2024_FATHERS COMMUNICATIONS WITH AIRBNB HOST DURING JULY 2024-1.pdf,extracted_text\07.03.2024_FATHERS COMMUNICATIONS WITH AIRBNB HOST DURING JULY 2024-1.txt,extracted_text\07.03.2024_FATHERS COMMUNICATIONS WITH AIRBNB HOST DURING JULY 2024-1.json,11,11,always,300,8620,8148,11.82,ok,
2025-12-23 11:18:07,CASE DOCS\07.04.24 Statement-1.pdf,extracted_text\07.04.24 Statement-1.txt,extracted_text\07.04.24 Statement-1.json,4,4,always,300,16278,15889,8.37,ok,
2025-12-23 11:18:07,CASE DOCS\07.05.2024_SECOND AMENDED COUNTERPETITION FOR DIVORCE-1.pdf,extracted_text\07.05.2024_SECOND AMENDED COUNTERPETITION FOR DIVORCE-1.txt,extracted_text\07.05.2024_SECOND AMENDED COUNTERPETITION FOR DIVORCE-1.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\07.05.2024_SECOND AMENDED COUNTERPETITION FOR DIVORCE-1.pdf'
2025-12-23 11:18:19,CASE DOCS\07.05.24 - SECOND AMENDED COUNTERPETITION FOR DIVORCE (2)-1.pdf,extracted_text\07.05.24 - SECOND AMENDED COUNTERPETITION FOR DIVORCE (2)-1.txt,extracted_text\07.05.24 - SECOND AMENDED COUNTERPETITION FOR DIVORCE (2)-1.json,12,12,always,300,15848,15426,11.39,ok,
2025-12-23 11:18:19,CASE DOCS\07.05.24 - Second Amended Counterpetition for Divorce-d95f4655-1.pdf,extracted_text\07.05.24 - Second Amended Counterpetition for Divorce-d95f4655-1.txt,extracted_text\07.05.24 - Second Amended Counterpetition for Divorce-d95f4655-1.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\07.05.24 - Second Amended Counterpetition for Divorce-d95f4655-1.pdf'
2025-12-23 11:18:19,CASE DOCS\07.05.24 Second Amended Counterpetition for Divorce-1.pdf,extracted_text\07.05.24 Second Amended Counterpetition for Divorce-1.txt,extracted_text\07.05.24 Second Amended Counterpetition for Divorce-1.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\07.05.24 Second Amended Counterpetition for Divorce-1.pdf'
2025-12-23 11:18:19,CASE DOCS\07.11.25 - 25-0361 Denial (Motions)-1.PDF,extracted_text\07.11.25 - 25-0361 Denial (Motions)-1.txt,extracted_text\07.11.25 - 25-0361 Denial (Motions)-1.json,1,1,always,300,518,545,0.51,ok,
2025-12-23 11:18:20,CASE DOCS\07.11.25 - 25-0361 Denial-1.PDF,extracted_text\07.11.25 - 25-0361 Denial-1.txt,extracted_text\07.11.25 - 25-0361 Denial-1.json,1,1,always,300,420,423,0.47,ok,
2025-12-23 11:18:20,CASE DOCS\07.11.25 - 25-0367 Rehearing Denial-1.PDF,extracted_text\07.11.25 - 25-0367 Rehearing Denial-1.txt,extracted_text\07.11.25 - 25-0367 Rehearing Denial-1.json,1,1,always,300,418,434,0.43,ok,
2025-12-23 11:18:20,CASE DOCS\07.11.25 - 25-0367 Rehearing Receipt-1.PDF,extracted_text\07.11.25 - 25-0367 Rehearing Receipt-1.txt,extracted_text\07.11.25 - 25-0367 Rehearing Receipt-1.json,1,1,always,300,420,423,0.42,ok,
2025-12-23 11:18:21,CASE DOCS\07.11.25 - 25-0378 Denial-1.PDF,extracted_text\07.11.25 - 25-0378 Denial-1.txt,extracted_text\07.11.25 - 25-0378 Denial-1.json,1,1,always,300,451,453,0.44,ok,
2025-12-23 11:18:21,CASE DOCS\07.11.25 - 25-0378 Rehearing Receipt-1.PDF,extracted_text\07.11.25 - 25-0378 Rehearing Receipt-1.txt,extracted_text\07.11.25 - 25-0378 Rehearing Receipt-1.json,1,1,always,300,420,423,0.41,ok,
2025-12-23 11:18:37,CASE DOCS\07.11.25 - 25-0378 Rehearing-1.pdf,extracted_text\07.11.25 - 25-0378 Rehearing-1.txt,extracted_text\07.11.25 - 25-0378 Rehearing-1.json,17,17,always,300,20989,20421,15.85,ok,
2025-12-23 11:18:38,CASE DOCS\07.11.25 - 25-0426 Denial-1.PDF,extracted_text\07.11.25 - 25-0426 Denial-1.txt,extracted_text\07.11.25 - 25-0426 Denial-1.json,1,1,always,300,490,491,0.46,ok,
2025-12-23 11:18:38,CASE DOCS\07.11.25 - 25-0426 Rehearing Receipt-1.PDF,extracted_text\07.11.25 - 25-0426 Rehearing Receipt-1.txt,extracted_text\07.11.25 - 25-0426 Rehearing Receipt-1.json,1,1,always,300,406,409,0.43,ok,
2025-12-23 11:18:39,CASE DOCS\07.11.25 - 25-0458 Denial-1.PDF,extracted_text\07.11.25 - 25-0458 Denial-1.txt,extracted_text\07.11.25 - 25-0458 Denial-1.json,1,1,always,300,481,479,0.48,ok,
2025-12-23 11:18:39,CASE DOCS\07.11.25 - 25-0458 Rehearing Receipt-1.PDF,extracted_text\07.11.25 - 25-0458 Rehearing Receipt-1.txt,extracted_text\07.11.25 - 25-0458 Rehearing Receipt-1.json,1,1,always,300,406,409,0.46,ok,
2025-12-23 11:18:53,CASE DOCS\07.11.25 - RELATOR'S STATEMENT.pdf,extracted_text\07.11.25 - RELATOR'S STATEMENT.txt,extracted_text\07.11.25 - RELATOR'S STATEMENT.json,15,15,always,300,19745,19436,14.23,ok,
2025-12-23 11:18:54,CASE DOCS\07.15.25 - 25-0367 Denial-1.PDF,extracted_text\07.15.25 - 25-0367 Denial-1.txt,extracted_text\07.15.25 - 25-0367 Denial-1.json,1,1,always,300,451,453,0.45,ok,
2025-12-23 11:19:13,CASE DOCS\07.28.25 - MOTION FOR REHEARING.pdf,extracted_text\07.28.25 - MOTION FOR REHEARING.txt,extracted_text\07.28.25 - MOTION FOR REHEARING.json,19,19,always,300,25771,25385,18.93,ok,
2025-12-23 11:19:18,CASE DOCS\07.28.25 - NOTICE OF RICO UPDATE-1.pdf,extracted_text\07.28.25 - NOTICE OF RICO UPDATE-1.txt,extracted_text\07.28.25 - NOTICE OF RICO UPDATE-1.json,6,6,always,300,9499,9291,5.78,ok,
2025-12-23 11:19:33,CASE DOCS\07.30.25 - first amended MOTION REHEARING.pdf,extracted_text\07.30.25 - first amended MOTION REHEARING.txt,extracted_text\07.30.25 - first amended MOTION REHEARING.json,16,16,always,300,18838,18418,14.6,ok,
2025-12-23 11:19:35,CASE DOCS\08.01.24 - BANK STATEMENT-1.pdf,extracted_text\08.01.24 - BANK STATEMENT-1.txt,extracted_text\08.01.24 - BANK STATEMENT-1.json,3,3,always,300,2506,2529,2.23,ok,
2025-12-23 11:19:36,CASE DOCS\08.15.25 - 25-0361 Rehearing Denial-1.PDF,extracted_text\08.15.25 - 25-0361 Rehearing Denial-1.txt,extracted_text\08.15.25 - 25-0361 Rehearing Denial-1.json,1,1,always,300,418,434,0.36,ok,
2025-12-23 11:19:36,CASE DOCS\08.15.25 - 25-0426 Rehearing Denial-1.PDF,extracted_text\08.15.25 - 25-0426 Rehearing Denial-1.txt,extracted_text\08.15.25 - 25-0426 Rehearing Denial-1.json,1,1,always,300,404,418,0.38,ok,
2025-12-23 11:19:36,CASE DOCS\08.16.21_Schema_Changes_to_Exisiting_Phase_2c_Events (1)-1.pdf,extracted_text\08.16.21_Schema_Changes_to_Exisiting_Phase_2c_Events (1)-1.txt,extracted_text\08.16.21_Schema_Changes_to_Exisiting_Phase_2c_Events (1)-1.json,0,0,always,300,0,0,0.0,error,no such file: 'CASE DOCS\08.16.21_Schema_Changes_to_Exisiting_Phase_2c_Events (1)-1.pdf'
2025-12-23 11:19:46,CASE DOCS\08.20.25 - Objection to Final Trial Setting-1.pdf,extracted_text\08.20.25 - Objection to Final Trial Setting-1.txt,extracted_text\08.20.25 - Objection to Final Trial Setting-1.json,9,9,always,300,15661,15202,9.7,ok,
